overlay_id,source_table,source_row_id,title,target_state,target_locality,place_signal,display_label,map_display_status
maplead_4309b5d1c381754752365cd9,release_lead_overlay_items,rellead_60159962ba2ce5c68593e7a6,South Australian Heritage Places Database SA 1960 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_71bb41f7c150976f493e5374,release_lead_overlay_items,rellead_0ff0c0d1af86221e35481e6a,South Australian Heritage Places Database SA 1960 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_025ba89c48f9a5e075140c87,release_lead_overlay_items,rellead_19e11bcd7d8adc7bfb8b5f17,Gawler History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_0175b0c50358fee7b890085c,release_lead_overlay_items,rellead_f98452eca28009e5ec272b14,Kapunda History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_d7aa72ae2529c8c22fab6658,release_lead_overlay_items,rellead_d59264a982489fcf9f6c9901,South Australian History Network SA 1960 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_7287149540d1fe07274f841e,release_lead_overlay_items,rellead_122a5fa491ba5fcc1e63277e,Adelaide Gaol SA 1960 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_edb8fb1f9303db8dcd0b5fea,release_lead_overlay_items,rellead_ee15a02ba72e4ee91ba4b311,Adelaide Gaol SA 1960 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_16673b867600c571c5db6de8,release_lead_overlay_items,rellead_d0584df864776c8da5d136a0,History Trust of South Australia SA 1960 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_ba28eeb6a4f5a8c8f2dc7670,release_lead_overlay_items,rellead_abd565d95caaa95e4eb1e89b,History Trust of South Australia SA 1960 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_7a486be14085ab335d8a92b1,release_lead_overlay_items,rellead_e319d737b5a2ebc68eac4981,South Australian Museum SA 1960 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_930e886b6841a2c55f773643,release_lead_overlay_items,rellead_e01027220229afa863ae9304,State Records of South Australia SA 1960 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_dc24ec43f5f0c493caa62ba2,release_lead_overlay_items,rellead_317a19e981128aedea962039,State Records of South Australia ArchivesSearch SA 1960 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_ab257d4359524d0c38036e15,release_lead_overlay_items,rellead_a01515a472cd8eaff0d3113b,State Library of South Australia Catalogue SA 1960 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_55a345e74a066139501fc005,release_lead_overlay_items,rellead_4947d505632230daa1a325ca,State Library of South Australia Catalogue SA 1960 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_49e11ac0324f316c2b0a811b,release_lead_overlay_items,rellead_ba2d69bccbe11655fd80aae8,State Library of South Australia Digital Collections SA 1960 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_d1bd5a0027232de57d3e247a,release_lead_overlay_items,rellead_5506e7249fd3d4fd7039fde5,State Library of South Australia Digital Collections SA 1960 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_7019fb775addfe5e31e276c4,release_lead_overlay_items,rellead_351c77e3edcdf94704578a65,City of Adelaide Archives SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_779afabc2252cba8861cf41e,release_lead_overlay_items,rellead_59d3df3c8815acc22bad80d3,City of Adelaide Archives SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_e59d37172307ba3ed8954534,release_lead_overlay_items,rellead_409d040deebf1097f7210e3c,Mount Gambier Local History SA 1961 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_ae79e3dee295f5ff5c5a98bb,release_lead_overlay_items,rellead_52eb3e79dbf356d9bd9c8f1c,Port Adelaide Local History SA 1961 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_6cf7bef15f9cd618cc2c1045,release_lead_overlay_items,rellead_99e570f0ae933f5a4c701dc9,Port Adelaide Local History SA 1961 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_8d3660b5fa8453b0a4860fe5,release_lead_overlay_items,rellead_7a3f59bdbb8273c39e6b1e32,Town of Gawler Council History SA 1961 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_e752e8a267abe2231d8d3bde,release_lead_overlay_items,rellead_76aca790e6f3ea9d5f8544c8,National Trust South Australia SA 1961 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_e6f8c21449781474f31470d9,release_lead_overlay_items,rellead_ef629e8c1f9e63e2f4e0f843,National Trust of South Australia SA 1961 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_6fa7a4dc4033331e7db4bf9e,release_lead_overlay_items,rellead_c1ba5e10a58cdbc3448d7e9f,South Australian Heritage Places Database SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_922964520442ac7bdad65c99,release_lead_overlay_items,rellead_b0cbc5abe2c224a948413a74,South Australian Heritage Places Database SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_4a5244b8c808752ba9c46327,release_lead_overlay_items,rellead_0343cd43ce91c4b9c58c19c0,Gawler History SA 1961 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_28b9deb28650746d723e253b,release_lead_overlay_items,rellead_fe953bf5d5557e35bc592818,Kapunda History SA 1961 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_d8ea6c53e33689266910eb94,release_lead_overlay_items,rellead_ad60c619f1e70802a939c8d2,South Australian History Network SA 1961 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_23d1dc634f38494dfcaf4cf3,release_lead_overlay_items,rellead_042e7cf43dd179e350cf5d71,Adelaide Gaol SA 1961 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_4bb84b59fe6bdc457e873f87,release_lead_overlay_items,rellead_eda27dbec764d0e250d8f0a9,Adelaide Gaol SA 1961 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_fe82f59669f9f2029386fd92,release_lead_overlay_items,rellead_b6c02122e86b684c14abb141,History Trust of South Australia SA 1961 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_509da4843ce2d669000c8c34,release_lead_overlay_items,rellead_9310e8ab42235827c7ed6770,History Trust of South Australia SA 1961 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_db8acebc0768ca3742b04e88,release_lead_overlay_items,rellead_75eba12e24b4a5ec30743c7c,South Australian Museum SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_8d2e8109338a934a22c25e57,release_lead_overlay_items,rellead_15876a0cd69626d1c98e5281,State Records of South Australia SA 1961 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_45eca15dbab6ac3fe99aa51b,release_lead_overlay_items,rellead_8ecd98b23df40b245cbe1a3a,State Records of South Australia ArchivesSearch SA 1961 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_de9327dde3ae6ce7f5efb09d,release_lead_overlay_items,rellead_77db007ee4f5188dee8065cb,State Library of South Australia Catalogue SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_ff9aa2d558f9f3e05754d5f4,release_lead_overlay_items,rellead_0ca79160664c85831b087fbb,State Library of South Australia Catalogue SA 1961 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_f3a6e2f560bfa5003cb4c1dd,release_lead_overlay_items,rellead_aab9ace89bc903572668105b,State Library of South Australia Digital Collections SA 1961 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_31c2f306fd27c3fd844d676e,release_lead_overlay_items,rellead_6a41cf29c78a0c481a40ecda,State Library of South Australia Digital Collections SA 1961 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_465c7ceea51dd2a45befd7a8,release_lead_overlay_items,rellead_453569efa91827e9dc42d5e9,City of Adelaide Archives SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_e9800822f49c0daea71336f5,release_lead_overlay_items,rellead_528230a9af0992fb120fbc77,City of Adelaide Archives SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_14e70ce9063692ffd765645d,release_lead_overlay_items,rellead_0ea9b2f409f1253c73f5e219,Mount Gambier Local History SA 1962 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_4da4ec4a4146e6e4c0ea0133,release_lead_overlay_items,rellead_824818373fc515efa0e8e853,Port Adelaide Local History SA 1962 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_c426c3a0ec85d794da0fa16f,release_lead_overlay_items,rellead_ba3c4a2a2988060787361e08,Port Adelaide Local History SA 1962 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_2ae221b3a73bb5dc2607adf9,release_lead_overlay_items,rellead_cbebb776927da3818d331cef,Town of Gawler Council History SA 1962 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_6b9b11a86e0d69ea6c66dce2,release_lead_overlay_items,rellead_6396e6d52d98ee944e495cdb,National Trust South Australia SA 1962 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_5cd4dcc1052009b7e6ae6a33,release_lead_overlay_items,rellead_c3276ea5ece3da3f10a7134c,National Trust of South Australia SA 1962 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_2744e0a255043100419f1746,release_lead_overlay_items,rellead_769f409cb892a7f191ce38d9,South Australian Heritage Places Database SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_3b688956afb4a2575e80c8a1,release_lead_overlay_items,rellead_58010c27ca20b10bef4eaab9,South Australian Heritage Places Database SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_e7840e06f8cf0eb79af85bf8,release_lead_overlay_items,rellead_2f6fd08f7f52bfb7808df936,Gawler History SA 1962 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_4b2fee5d09e175a63531174b,release_lead_overlay_items,rellead_3e16c173ddd36d15a83149ac,Kapunda History SA 1962 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_bc4eb7764a3338af97a3fb1d,release_lead_overlay_items,rellead_a3be1e6418c77c9e2f208b18,South Australian History Network SA 1962 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_a1a54acfcae9cb7f6fb47910,release_lead_overlay_items,rellead_1dce9b93323a7bc507021f41,Adelaide Gaol SA 1962 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_d91f8c163074b6ca6c1a975a,release_lead_overlay_items,rellead_7cf28dbc3fa7a92180404e88,Adelaide Gaol SA 1962 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_6caa2baa2039f211135842b4,release_lead_overlay_items,rellead_091e01b6959438f802adcd9e,History Trust of South Australia SA 1962 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_e6dac224ba8f4a24f99191ee,release_lead_overlay_items,rellead_c5a4b721ca0e5841bdfb3a93,History Trust of South Australia SA 1962 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_0f471b2c9026a8eebfa41780,release_lead_overlay_items,rellead_e5088e103c6b800b8e21f562,South Australian Museum SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_0e36d664b3b501bdb1d8719b,release_lead_overlay_items,rellead_e54ba11d28a136a3b7032f68,State Records of South Australia SA 1962 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_e208e1f03a28ce6e071b6a71,release_lead_overlay_items,rellead_5aa8a070699e8707986bb518,State Records of South Australia ArchivesSearch SA 1962 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_cf9451422adbfa2d39a63465,release_lead_overlay_items,rellead_2cd74eda39e1a78364b4b9ef,State Library of South Australia Catalogue SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_5f136a629957d47dea9e977a,release_lead_overlay_items,rellead_f8752a3df2686147176b7464,State Library of South Australia Catalogue SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_9da17dbe932f6144109db7cf,release_lead_overlay_items,rellead_06726385a95cc6d131bdf914,State Library of South Australia Digital Collections SA 1962 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_375729f81276a76a6d56fde9,release_lead_overlay_items,rellead_449cfb147b195fe59dba663a,State Library of South Australia Digital Collections SA 1962 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_5a934c65629ddf14062860a0,release_lead_overlay_items,rellead_ee79b089684c765316218065,City of Adelaide Archives SA 1963 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_a33678e375a37827c07d1e58,release_lead_overlay_items,rellead_6d1d49936b4fc725648debfe,City of Adelaide Archives SA 1963 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_889a6f56afca053a7c3da2f1,release_lead_overlay_items,rellead_436fa03effc3e6e0a805a81b,Mount Gambier Local History SA 1963 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_37bf75a81bcb778ce3a706f7,release_lead_overlay_items,rellead_f5b8f14c56924ad2b3292829,Port Adelaide Local History SA 1963 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_c3d0ee907abcf99fc930e5a8,release_lead_overlay_items,rellead_7e85cbcf684ee069d5c675d3,Port Adelaide Local History SA 1963 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_7ec4ca5e55e370ffa34681c3,release_lead_overlay_items,rellead_aea876af3015bf33ba2cb39e,Town of Gawler Council History SA 1963 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_403aeafbf4ae88eafe992ebb,release_lead_overlay_items,rellead_23fb8005b6f1a8d815d241c4,National Trust South Australia SA 1963 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_1d916a42fa0f3fa60cdfb39e,release_lead_overlay_items,rellead_4d8991eb27aef738c82a30fa,National Trust of South Australia SA 1963 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_d864050e99125591a5bdfa13,release_lead_overlay_items,rellead_b0fb3d3e684c643f1e299539,South Australian Heritage Places Database SA 1963 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_a1fd435175599676ec6953a0,release_lead_overlay_items,rellead_4e0fb1258828f2bc00b8263a,South Australian Heritage Places Database SA 1963 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_83fd3a099f85bb047e5df0d5,release_lead_overlay_items,rellead_f7260964efedc3fe26075973,Gawler History SA 1963 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_f737c1e6754dac4cdebaced2,release_lead_overlay_items,rellead_104061a7bda0d13886a57b5b,Kapunda History SA 1963 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_f806d2a759c5d299cec80056,release_lead_overlay_items,rellead_7528628317a5d164c8e97a0f,South Australian History Network SA 1963 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_1c07cdce4c16aa337b189ef4,release_lead_overlay_items,rellead_57e962e30d57b30e24b572d5,Adelaide Gaol SA 1963 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
